consommation_energie,classe_consommation_energie,estimation_ges,classe_estimation_ges,annee_construction,surface_habitable,nombre_niveaux,surface_baies_orientees_nord,surface_baies_orientees_est_ouest,surface_baies_orientees_sud,surface_planchers_hauts_deperditifs,surface_planchers_bas_deperditifs,surface_parois_verticales_opaques_deperditives,longitude,latitude,tr001_modele_dpe_type_libelle,tr002_type_batiment_libelle
251.5,E,10.7,B,2000,108.3,,,,,,,,3.499276,44.518683,Vente,Logements collectifs
251.5,E,10.7,B,2000,60.0,,,,,,,,3.499276,44.518683,Vente,Logements collectifs
251.5,E,10.7,B,2000,46.1,,,,,,,,3.499276,44.518683,Vente,Logements collectifs
251.5,E,10.7,B,2000,39.6,,,,,,,,3.499276,44.518683,Vente,Logements collectifs
251.5,E,10.7,B,2000,63.9,,,,,,,,3.499276,44.518683,Vente,Logements collectifs
251.5,E,10.7,B,2000,30.0,,,,,,,,3.499276,44.518683,Vente,Logements collectifs
251.5,E,10.7,B,2000,34.0,,,,,,,,3.499276,44.518683,Vente,Logements collectifs
294.18,E,17.44,C,1949,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85816,44.721907,Vente,Maison
0.0,N,0.0,N,1947,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1947,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1947,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1947,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,360.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
400.03,F,16.42,C,1988,51.07,,,,,,,,3.357373,44.481517,Location,Maison
673.0,G,41.0,E,1948,53.88,2.0,0.0,6.24,0.0,55.79,26.26,108.34,,,Location,Maison
0.0,N,0.0,N,1947,65.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
215.8,D,9.97,B,2011,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.485742,44.518698,Location,Appartement
242.0,E,72.0,F,1948,94.39,2.0,1.13,7.4,2.98,33.95,66.43,131.92,,,Location,Maison
0.0,N,0.0,N,1947,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
467.38,G,27.54,D,1970,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857521,44.723735,Vente,Appartement
330.47,E,20.6,C,2000,200.0,,,,,,,,3.860172,44.724099,Vente,Maison
366.47,F,21.81,D,1976,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
476.08,N,87.18,N,1948,186.0,,,,,,,,3.49728,44.516691,Vente,Maison
274.0,E,82.0,G,1948,151.07,2.0,2.01,9.02,10.66,91.13,91.13,191.22,3.655403,44.240182,Vente,Maison
355.0,F,46.0,E,1947,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
194.55,D,7.59,B,2004,43.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.590624,44.324869,Location,Appartement
206.71,D,33.13,D,1900,117.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.177378,44.306547,Location,Appartement
0.0,N,0.0,N,1947,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.490617,44.516999,Vente,Maison
0.0,N,0.0,N,1947,50.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
160.13,D,6.78,B,2006,83.27,,,,,,,,,,Vente,Maison
249.73,E,12.83,C,2006,124.1,,,,,,,,,,Vente,Maison
0.0,N,0.0,N,1947,29.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1947,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
376.0,F,20.0,C,1948,54.9,2.0,2.73,0.0,2.51,67.6,52.5,48.65,,,Vente,Appartement
251.0,E,75.0,F,1948,70.34,1.0,2.92,2.0,4.0,70.34,70.34,74.37,,,Vente,Appartement
229.0,D,12.0,C,1948,125.39,3.0,0.56,10.77,10.48,48.11,50.05,179.18,3.277692,44.572166,Vente,Maison
280.87,E,14.63,C,1994,65.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.493669,44.519483,Vente,Appartement
169.0,D,24.0,D,1947,98.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
279.94,E,13.3,C,2000,34.39,,,,,,,,3.504533,44.519963,Location,Appartement
230.63,D,11.06,C,2000,63.87,,,,,,,,,,Vente,Appartement
319.0,E,18.0,C,1948,31.15,1.0,3.4,1.7,0.0,31.15,31.15,40.21,,,Location,Appartement
146.88,C,34.54,D,2000,115.29,,,,,,,,3.339637,44.464342,Vente,Maison
371.77,F,111.53,G,1960,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.500879,44.525071,Vente,Maison
0.0,N,0.0,N,1947,201.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828939,44.32333,Vente,Maison
0.0,N,0.0,N,1947,68.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828939,44.32333,Vente,Maison
0.0,N,0.0,N,1947,94.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828939,44.32333,Vente,Maison
0.0,N,0.0,N,1947,83.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828939,44.32333,Vente,Maison
397.0,F,12.0,C,1983,72.56,1.0,2.6,8.84,2.53,72.56,72.56,89.7,,,Vente,Maison
289.52,E,13.75,C,2000,31.91,,,,,,,,3.496074,44.517439,Location,Appartement
0.0,N,0.0,N,1947,37.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.343615,44.465583,Vente,Appartement
271.55,E,16.95,C,2006,270.0,,,,,,,,3.510738,44.520723,Vente,Maison
59.6,B,3.19,A,2021,106.15,,,,,,,,,,Neuf,Maison
297.0,E,17.0,C,2006,134.9,3.0,1.33,29.4,6.23,106.53,49.51,215.64,3.800536,44.224721,Vente,Maison
0.0,N,0.0,N,1947,574.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,24.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,3.549868,44.53657,Vente,Maison
0.0,N,0.0,N,1947,53.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5779,44.530423,Vente,Maison
0.0,N,0.0,N,1948,45.0,1.0,0.0,0.0,0.0,45.0,45.0,16.9,,,Vente,Maison
0.0,N,0.0,N,1947,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,22.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,28.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,53.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
447.68,F,27.59,D,1975,150.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52535,44.368607,Vente,Maison
0.0,N,0.0,N,1947,97.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
242.0,E,22.0,D,1947,163.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
208.69,D,9.68,B,2008,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,61.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.343691,44.466233,Vente,Maison
308.23,E,13.68,C,1950,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.288866,44.55452,Vente,Appartement
345.0,F,61.0,F,1947,155.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,87.39,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Maison
330.0,E,10.0,B,1947,32.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
0.0,N,0.0,N,1947,56.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
0.0,N,0.0,N,1947,65.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,240.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.727256,44.752929,Vente,Maison
0.0,N,0.0,N,1948,73.29,,,,,,,,,,Vente,Maison
0.0,N,0.0,N,1947,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.609786,44.539179,Vente,Maison
320.06,E,17.62,C,1980,77.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.502281,44.514925,Vente,Appartement
80.0,B,28.0,D,1978,102.0,1.0,1.0,2.5,9.5,85.0,85.0,141.0,,,Vente,Maison
220.0,D,11.0,C,1989,95.0,1.0,2.86,7.94,1.34,80.0,89.0,132.5,3.655648,44.240224,Vente,Maison
68.44,B,0.07,A,2021,151.7,,,,,,,,3.505913,44.530038,Neuf,Maison
352.0,F,9.0,B,1947,149.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
471.0,G,10.0,B,1947,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.285114,44.659937,Vente,Maison
209.59,D,62.88,F,1977,45.17,,,,,,,,3.49991,44.525548,Vente,Appartement
214.04,D,8.89,B,2006,42.74,,,,,,,,3.482339,44.523033,Vente,Appartement
213.64,D,64.09,F,1947,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.217789,44.430199,Vente,Maison
292.16,E,13.73,C,1950,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.412318,44.369589,Location,Appartement
228.0,D,9.0,B,2006,132.05,2.0,3.25,3.25,9.89,95.0,95.0,170.0,,,Vente,Maison
0.0,N,0.0,N,1947,161.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
338.0,F,20.0,C,1948,74.23,1.0,0.42,5.74,0.0,47.0,85.0,137.0,,,Location,Appartement
173.06,D,40.6,E,1996,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501606,44.528299,Vente,Maison
0.0,N,0.0,N,1948,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,34.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.535073,44.370504,Vente,Appartement
311.0,E,10.0,B,1947,31.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.535073,44.370504,Vente,Appartement
286.0,E,10.0,B,1978,102.46,2.0,1.68,11.06,6.1,36.9,67.69,130.99,,,Vente,Maison
234.93,E,35.1,D,1992,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.664279,44.507691,Vente,Maison
299.0,E,9.0,B,1989,107.21,1.0,0.0,9.33,0.0,107.21,107.2,105.84,3.246489,44.879998,Vente,Appartement
308.0,E,9.0,B,1989,102.11,1.0,0.0,9.33,0.0,102.11,102.11,118.12,3.246489,44.879998,Vente,Appartement
320.0,E,10.0,B,1989,69.39,1.0,0.0,5.41,0.0,69.0,69.39,91.55,3.246489,44.879998,Vente,Appartement
224.62,D,6.51,B,1947,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
112.71,C,33.81,D,1947,88.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
267.0,E,80.0,F,1947,43.62,1.0,,,,,,,3.909283,44.5222,Vente,Appartement
225.84,D,11.05,C,1982,75.15,,,,,,,,3.497603,44.516037,Vente,Appartement
0.0,N,0.0,N,1947,69.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
297.0,E,10.0,B,1989,85.48,2.0,0.9,7.0,0.0,79.0,79.06,108.42,3.246489,44.879998,Vente,Appartement
133.77,C,40.13,E,2005,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
327.8,E,98.34,G,1997,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.512943,44.522456,Location,Maison
222.52,D,7.24,B,1947,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.503626,44.516312,Location,Appartement
212.65,D,9.53,B,1997,58.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614113,44.316917,Location,Appartement
0.0,N,0.0,N,1948,84.0,,,,,,,,3.253341,44.509967,Vente,Maison
50.9,A,2.33,A,2021,84.7,,,,,,,,3.919981,44.438611,Neuf,Maison
0.0,N,0.0,N,1947,96.88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
52.02,B,2.74,A,2021,159.85,,,,,,,,3.372488,44.611529,Neuf,Maison
313.0,E,42.0,E,1947,83.27,1.0,,,,,,,3.90901,44.522035,Location,Appartement
60.55,B,2.86,A,2021,83.6,,,,,,,,,,Neuf,Maison
0.0,N,0.0,N,1948,121.83,,,,,,,,3.808552,44.217846,Vente,Maison
351.06,F,17.96,C,1997,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
75.54,B,1.05,A,2021,107.51,,,,,,,,,,Neuf,Maison
300.0,E,13.0,C,1948,84.72,1.0,0.34,17.0,1.74,81.14,81.14,101.56,,,Vente,Maison
504.0,G,31.0,D,1974,76.22,1.0,0.9,8.46,0.0,83.16,78.97,98.5,3.909263,44.521431,Location,Appartement
0.0,N,0.0,N,1947,118.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,28.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
244.11,E,3.17,A,1975,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.206579,44.438329,Vente,Maison
164.0,D,49.0,E,1947,64.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
0.0,N,0.0,N,1947,56.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22746,44.586073,Vente,Maison
0.0,N,0.0,N,1947,59.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
196.0,D,5.0,A,1947,96.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
141.28,C,42.38,E,1977,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.507454,44.551898,Vente,Maison
265.39,E,8.64,B,1947,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
164.0,D,35.0,D,1983,180.42,2.0,1.96,5.68,11.74,95.59,115.49,208.0,,,Vente,Maison
0.0,N,0.0,N,1947,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.177378,44.306547,Vente,Maison
0.0,N,0.0,N,1947,33.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,74.92,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
57.04,B,2.91,A,2021,77.25,,,,,,,,3.258525,44.518434,Neuf,Maison
659.0,G,38.0,E,1978,45.12,2.0,0.0,1.62,3.24,44.0,35.87,55.82,,,Vente,Maison
0.0,N,0.0,N,1947,63.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
241.0,E,9.0,B,1978,86.55,1.0,0.0,16.79,0.78,86.55,86.55,125.71,,,Location,Appartement
255.35,E,11.86,C,1977,51.7,,,,,,,,3.531917,44.376313,Location,Appartement
170.0,D,33.0,D,1947,158.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.290333,44.721308,Vente,Maison
445.0,F,108.0,G,1948,82.68,2.0,5.86,0.5,6.09,43.0,52.03,124.81,3.260865,44.888114,Vente,Maison
274.79,E,10.32,B,1982,69.97,,,,,,,,3.502066,44.517851,Vente,Appartement
172.42,D,7.5,B,2020,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.503626,44.516312,Location,Appartement
0.0,N,0.0,N,1947,31.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
264.0,E,17.0,C,1989,950.0,3.0,8.45,130.63,13.4,318.0,360.0,592.0,0.3758958,46.6498886,Vente,Logements collectifs
127.16,C,6.49,B,1974,268.45,,,,,,,,3.535821,44.370533,Vente,Maison
134.4,C,13.5,C,1974,268.45,,,,,,,,3.535821,44.370533,Vente,Maison
141.81,C,6.69,B,2000,78.69,,,,,,,,3.499238,44.517483,Location,Appartement
314.92,E,48.12,E,1947,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.328999,44.566655,Vente,Maison
0.0,N,0.0,N,1947,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.047452,44.661693,Vente,Appartement
139.0,C,0.0,A,2001,84.56,1.0,0.86,1.43,8.95,81.1,81.1,102.1,,,Vente,Appartement
279.0,E,83.0,G,1948,246.74,2.0,5.41,15.37,14.61,90.8,162.29,249.83,,,Vente,Maison
0.0,N,0.0,N,1947,46.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
276.0,E,7.0,B,1948,75.25,1.0,6.06,3.49,1.12,75.25,75.25,117.12,,,Location,Maison
0.0,N,0.0,N,1947,77.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.344871,44.466651,Vente,Maison
205.0,D,6.0,B,1947,72.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.549551,44.536315,Location,Appartement
209.0,D,6.0,B,1947,79.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.549551,44.536315,Location,Appartement
359.0,F,8.0,B,1948,184.63,3.0,0.0,16.95,7.42,56.72,68.51,226.66,,,Vente,Maison
115.06,C,3.56,A,2008,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
487.55,G,146.26,G,1950,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
392.0,F,5.1,A,1947,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834324,44.557726,Vente,Maison
332.0,F,39.0,E,1947,108.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.534123,44.370833,Vente,Maison
0.0,N,0.0,N,1947,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
284.19,E,13.16,C,1950,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
741.0,G,222.0,G,1948,56.2,1.0,4.99,0.0,8.12,56.2,56.2,101.89,3.727256,44.752929,Vente,Maison
59.58,B,2.05,A,2021,115.94,,,,,,,,3.392982,44.499276,Neuf,Maison
0.0,N,0.0,N,1947,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77271,44.473295,Vente,Maison
466.43,G,139.93,G,1950,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.214926,44.432887,Vente,Maison
938.0,G,61.0,F,1948,98.82,2.0,3.27,7.67,3.0,71.86,72.06,159.18,3.895165,44.634747,Vente,Maison
0.0,N,0.0,N,1900,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
110.18,C,3.64,A,1950,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.214926,44.432887,Vente,Maison
606.0,G,8.0,B,1948,67.62,1.0,0.0,8.17,5.38,75.27,75.27,92.56,,,Vente,Maison
0.0,N,0.0,N,1947,85.98,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,89.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828939,44.32333,Vente,Maison
377.12,F,18.62,C,1980,20.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.290761,44.553563,Vente,Appartement
325.21,E,14.77,C,1980,19.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.290761,44.553563,Vente,Appartement
333.25,F,16.61,C,1980,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.290761,44.553563,Vente,Appartement
351.44,F,83.22,G,1975,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262069,44.52036,Vente,Maison
0.0,N,0.0,N,1947,149.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
485.36,G,6.45,B,1997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
384.77,F,86.62,G,1962,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.495232,44.479226,Vente,Maison
124.18,C,19.59,C,1997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,55.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
217.0,D,11.0,C,2006,40.12,1.0,0.95,1.05,1.65,40.12,40.12,69.01,,,Location,Maison
0.0,N,0.0,N,1947,101.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,66.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,53.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
153.0,D,24.0,D,1983,235.41,3.0,0.42,14.25,19.46,113.13,113.13,279.27,,,Vente,Maison
301.0,E,16.0,C,1948,86.94,1.0,0.0,4.36,7.56,86.94,86.94,97.34,,,Vente,Maison
0.0,N,0.0,N,1947,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
403.28,F,93.49,G,1983,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74315,44.616506,Vente,Maison
0.0,N,0.0,N,1947,188.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
180.0,D,39.0,E,2004,220.0,2.0,6.77,9.55,15.0,139.32,146.0,183.35,,,Vente,Maison
609.0,G,8.0,B,1974,98.92,4.0,0.2,0.0,0.92,46.49,46.49,165.0,,,Location,Maison
301.0,E,7.0,B,1947,76.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,59.19,3.0,,,,,,,,,Vente,Maison
258.68,E,9.42,B,2000,76.48,,,,,,,,3.748209,44.725429,Vente,Appartement
628.0,G,37.0,E,1989,37.75,1.0,1.57,1.26,3.77,37.75,37.75,67.99,3.283863,44.718439,Vente,Appartement
0.0,A,0.0,A,1974,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,127.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
228.0,D,4.0,A,1947,120.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,298.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,76.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,145.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
330.0,E,19.0,C,1948,93.76,2.0,3.7,6.04,3.52,32.46,61.3,123.04,,,Vente,Maison
0.0,N,0.0,N,1947,42.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
256.0,E,47.0,E,1947,129.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283302,44.722758,Vente,Maison
229.0,D,7.0,B,2006,90.39,1.0,0.0,6.2,6.73,90.39,90.39,102.42,,,Vente,Maison
140.53,C,19.94,C,1997,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504593,44.522978,Vente,Maison
0.0,N,0.0,N,1947,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289511,44.551999,Vente,Maison
473.99,G,112.57,G,1975,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.334252,44.475527,Vente,Maison
0.0,N,0.0,N,1947,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
127.9,C,5.32,A,2012,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.392053,44.499584,Vente,Maison
326.77,E,19.61,C,1956,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.590911,44.326523,Vente,Maison
265.57,E,4.09,A,1947,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504981,44.519414,Vente,Maison
99.87,C,0.09,A,2006,121.31,,,,,,,,3.50273,44.520731,Vente,Maison
0.0,N,0.0,N,1947,71.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
164.15,D,22.94,D,1947,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,78.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
763.59,G,48.22,E,1970,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
258.0,E,8.0,B,1947,99.84,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
226.0,D,67.0,F,1975,148.28,3.0,3.6,10.44,4.45,42.72,40.0,172.33,,,Vente,Maison
0.0,N,0.0,N,1947,127.66,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1900,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867288,44.327087,Vente,Maison
0.0,N,0.0,N,1948,63.88,,,,,,,,,,Vente,Maison
723.02,G,45.74,E,1955,58.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.591548,44.329049,Vente,Appartement
235.36,E,10.54,B,2000,57.08,,,,,,,,3.49872,44.518179,Location,Appartement
170.65,D,23.39,D,2000,92.0,,,,,,,,,,Vente,Appartement
190.14,D,31.89,D,2000,468.0,,,,,,,,,,Vente,Logements collectifs
0.0,N,0.0,N,1947,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,46.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
280.94,E,14.12,C,2006,62.64,,,,,,,,3.467864,44.531147,Vente,Appartement
0.0,N,0.0,N,1947,68.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248192,44.881922,Vente,Maison
191.85,D,6.25,B,1947,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.499797,44.517658,Location,Appartement
305.0,E,91.0,G,1983,60.46,2.0,0.0,3.29,1.31,25.2,35.0,90.5,,,Vente,Maison
223.42,D,50.22,E,1997,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
